"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"August 28, 2016",Texas,Ivanhoe,N/A,1,0,N/A
"August 27, 2016",Texas,"San Benito","500 block of Doherty Street",1,0,N/A
"August 25, 2016",Colorado,Aurora,"E. Ohio Place and S. Buckley Road",1,0,N/A
"August 25, 2016",Tennessee,Parrottsville,"Shenandoah Way",1,0,N/A
"August 25, 2016","South Carolina",Conway,"Gilbert Road",1,0,N/A
"August 19, 2016",Texas,"La Porte","9700 block of Wilmont Road.",1,0,N/A
"August 18, 2016",Montana,Belgrade,"1005 Cardinal Dr",1,0,N/A
"August 15, 2016",Mississippi,Byhalia,"95 Rebecca Drive",1,0,N/A
"August 15, 2016",Florida,Naples,"1900 Tamiami Trail N",1,0,N/A
"August 14, 2016",Iowa,Garner,"2194 Sioux Ave",1,0,N/A
"August 13, 2016",Virginia,Danville,"800 block of Edmonds Street",1,0,N/A
"August 12, 2016",Pennsylvania,Mountville,"17 West Main Street",1,0,N/A
"August 12, 2016",Virginia,Hampton,"1800 block of Walkers Landing Lane",1,0,N/A
"August 11, 2016",Arizona,Phoenix,"5102 W McDowell Rd",1,0,N/A
"August 11, 2016",Washington,"Mount Vernon","315 E College Way",1,0,N/A
"August 10, 2016",Minnesota,Rochester,"2nd Street and 14th Avenue SW",1,0,N/A
"August 9, 2016",Florida,"Punta Gorda","1410 Tamiami Trail",1,0,N/A
"August 9, 2016",Pennsylvania,Philadelphia,"540 N Percy St",1,0,N/A
"August 8, 2016",Tennessee,Hendersonville,"118 Shady View Drive",1,0,N/A
"August 8, 2016",Pennsylvania,Philadelphia,"2800 block of South 7th Street",1,0,N/A
"August 6, 2016",Indiana,Hammond,"4700 block of Hohman Avenue",1,0,N/A
"August 6, 2016",Texas,Katy,"6200 block of Towngate Circle",1,0,N/A
"August 6, 2016","North Carolina",Shelby,"105 Lindsey Lee Ln",1,0,N/A
"August 6, 2016",Idaho,Weiser,"Macomb Road",1,0,N/A
"August 5, 2016",Texas,Greenville,"7701 Wesley Street",1,0,N/A
"August 5, 2016",Illinois,Chicago,"2700 block of West Evergreen Avenue",1,0,N/A
"August 2, 2016","South Carolina",Coward,"4312 Circle Drive",1,1,N/A
"August 2, 2016",Ohio,Columbus,"400 block of East Markison Avenue",1,0,N/A
"August 2, 2016",Louisiana,Marrero,"2000 block of Fernando Court",1,0,N/A
"August 1, 2016",Oklahoma,Ardmore,"1200 block of L Street",1,0,N/A
"August 1, 2016",Pennsylvania,Allentown,"1500 block of Arlington Avenue",1,0,N/A
"July 31, 2016",Alabama,"Birmingham (Homewood)","1301 Lakeshore Dr.",1,0,N/A
"July 31, 2016",Virginia,Saltville,"400 block of Elizabeth Street",1,0,N/A
"July 30, 2016","New York",Elmira,"200 block of West Hudson Street",1,0,N/A
"July 30, 2016",Texas,Beaumont,"7395 Highway 105",1,0,N/A
"July 28, 2016","New Jersey","Pemberton Township","Bayberry Street",1,0,N/A
"July 26, 2016",Texas,Houston,"9700 block of Shady Tree Ln",1,0,N/A
"July 26, 2016",Texas,"San Antonio","3600 block of Callaghan Road",1,0,N/A
"July 25, 2016",Arizona,Tempe,"1000 E Orange Street",1,0,N/A
"July 24, 2016",Kentucky,Frankfort,"Pea Ridge Road",1,0,N/A
"July 24, 2016",Arkansas,Gurdon,"200 block of Cedar Street",1,0,N/A
"July 22, 2016",Indiana,Huntingburg,"202 N. Main St.",1,0,N/A
"July 20, 2016",Georgia,"Jones (county)","113 Horseshoe Bend Court",1,0,N/A
"July 19, 2016",Texas,Alvin,"3400 block of Oxford",1,0,N/A
"July 18, 2016","South Carolina",Gaston,"2400 block of Glenn Road",1,0,N/A
"July 17, 2016",Michigan,"Rochester (Rochester Hills)","1200 block of Lakeview Drive",1,0,N/A
"July 17, 2016",Georgia,Carrollton,"Adamson Avenue",1,0,N/A
"July 16, 2016",Ohio,Cincinnati,"6200 block of Chandler Street",1,0,N/A
"July 15, 2016",Florida,Tallahassee,"2684 Tess Circle",1,0,N/A
"July 15, 2016",Texas,Houston,"Sageland Drive",1,0,N/A
"July 15, 2016",Florida,"Lake Worth","7400 block of Michigan Isle Road",1,0,N/A
"July 15, 2016",Florida,"Tampa (Town N Country)","8202 Pinehurst Circle",1,0,N/A
"July 15, 2016",Florida,"Port Orange","829 Hudson Lane",1,0,N/A
"July 14, 2016",Alabama,Leighton,"1500 block of Hwy 157",1,0,N/A
"July 14, 2016",Colorado,"Steamboat Springs",N/A,1,0,N/A
"July 13, 2016",Nebraska,Omaha,"36th and Grand",1,0,N/A
"July 12, 2016",Pennsylvania,"Berks (county)","1st block of Chapel Lane",1,0,N/A
"July 11, 2016",Texas,"Marion (county)","Monica Drive",1,0,N/A
"July 9, 2016",Florida,"Winter Haven","5463 Laurel Oak Drive",2,1,N/A
"July 8, 2016",Michigan,Alma,"Penrith Avenue",1,0,N/A
"July 8, 2016",Texas,"Mineral Wells","2600 block of S.W 8th Avenue",1,0,N/A
"July 7, 2016",Montana,Helena,"1200 block of Bozeman Street",1,0,N/A
"July 6, 2016",Alabama,Toney,"2500 block of Alabama 251",1,0,N/A
"July 6, 2016",Wisconsin,"Brown (county)",N/A,1,0,N/A
"July 3, 2016",Florida,Sarasota,"4583 Bee Ridge Road",1,0,N/A
"July 3, 2016",Tennessee,"Chattanooga (East Ridge)","201 Eads Street",1,0,N/A
"July 3, 2016",Kentucky,Lowmansville,"July Drive",1,0,N/A
"July 2, 2016",California,Oakland,"1400 block of Sunshine Court",1,1,N/A
"July 2, 2016",California,Lemoore,"800 block of Dogwood Avenue",1,0,N/A
"July 1, 2016",Tennessee,Clarksville,"874 Samantha Lane",1,0,N/A
"June 30, 2016",Washington,Manson,"SR 150",1,0,N/A
"June 29, 2016",Pennsylvania,Philadelphia,"5300 block of E Walnut Lane",1,0,N/A
"June 29, 2016",Kentucky,Lewisport,"1370 S Chestnut Grove Rd",1,0,N/A
"June 28, 2016",Wisconsin,Milwaukee,"28th Street and Capitol Drive",1,0,N/A
"June 28, 2016",Michigan,Roseville,"25800 Gratiot Avenue",1,0,N/A
"June 28, 2016",Texas,"San Antonio","8600 block of Star Creek Drive",1,0,N/A
"June 28, 2016",Massachusetts,Stoneham,"Congress Street",1,0,N/A
"June 27, 2016",Arizona,Phoenix,"1600 block of West Missouri Avenue",1,0,N/A
"June 25, 2016","New Jersey","East Orange","112 Norman Street",1,0,N/A
"June 24, 2016",Oklahoma,"Delaware (county)",N/A,1,0,N/A
"June 23, 2016",Pennsylvania,Philadelphia,"1800 block of N 20th Street",1,0,N/A
"June 22, 2016",Indiana,Indianapolis,"3300 block of Wallace Avenue",1,0,N/A
"June 22, 2016",Georgia,Adel,"800 block of Guy Street",1,0,N/A
"June 20, 2016",Colorado,"Conejos (county)",N/A,1,0,N/A
"June 19, 2016",Texas,"San Antonio","8800 block of  Village Drive.",1,1,N/A
"June 18, 2016",Ohio,Amelia,"3023 Lindale Mt. Holly Rd",1,0,N/A
"June 17, 2016",Iowa,Elgin,"210 Main Street",1,0,N/A
"June 17, 2016",Pennsylvania,Pittsburgh,"4290 Melwood Ave",1,0,N/A
"June 13, 2016","West Virginia",Fairmont,"Cleveland Avenue",1,0,N/A
"June 12, 2016","New York","Corona (Queens)","45th Avenue and National Street",1,0,N/A
"June 11, 2016",Louisiana,"Baton Rouge","3500 block of Wayne Avenue",1,0,N/A
"June 11, 2016",Texas,Dallas,"13700 block of Montfort Drive",1,0,N/A
"June 8, 2016",Georgia,Calhoun,"Dogwood Drive",1,0,N/A
"June 7, 2016",Michigan,Detroit,"5300 block of Radnor",1,0,N/A
"June 6, 2016",Florida,Zellwood,"2900 block of Winifred Road",1,0,N/A
"June 6, 2016",Georgia,Hawkinsville,"18 Franklin Street",1,0,N/A
"June 6, 2016",Maryland,Annapolis,"1300 block of Tyler Avenue",1,0,N/A
"June 3, 2016",California,"Riverside (county)","29200 block of Garnet",1,0,N/A
"June 3, 2016",Missouri,"Saint Louis","9500 block of Page Ave",1,0,N/A
"June 3, 2016",Colorado,Aurora,"1575 Galena Street",1,0,N/A
"June 3, 2016",Illinois,Chicago,"3500 block of South Parnell Avenue",1,0,N/A
"June 2, 2016",Georgia,Rome,"1249 Bells Ferry Road",1,0,N/A
"May 29, 2016",Arizona,Phoenix,N/A,1,0,N/A
"May 27, 2016",Missouri,Joplin,"1516 S. Byers Avenue",1,0,N/A
"May 27, 2016",California,Oakland,"1300 block of Fruitvale Avenue",1,0,N/A
"May 26, 2016",Virginia,Roanoke,"2000 block of Carroll Avenue NW",1,0,N/A
"May 25, 2016",Washington,Seattle,"6000 block of High Point Drive SW",1,0,N/A
"May 24, 2016",Pennsylvania,"Butler (county)","Pine Tract Road",1,0,N/A
"May 24, 2016",Indiana,Gary,"1400 block of Virginia Street",1,0,N/A
"May 22, 2016",Tennessee,Nashville,"2700 block of Hydes Ferry Road",1,0,N/A
"May 21, 2016",Louisiana,"La Place (Laplace)","19 Country Club Dr",1,0,N/A
"May 20, 2016",Alabama,Horton,"Welcome Home Church Road",1,0,N/A
"May 20, 2016",Illinois,Barry,"186 E 2700th St",1,0,N/A
"May 19, 2016","New York",Bronx,"810 Astor Avenue",1,0,N/A
"May 16, 2016",Florida,Sarasota,"2400 block of 47th Street",1,0,N/A
"May 14, 2016",Florida,Alford,"Compass Lake Drive",1,0,N/A
"May 13, 2016",Missouri,Branson,"500 block of College",1,0,N/A
"May 12, 2016",Indiana,Lebanon,"300 South 500 West",1,0,N/A
"May 12, 2016",Ohio,Hilliard,"5100 block of Scioto Darby Road",1,0,N/A
"May 11, 2016",Montana,"Lewis And Clark (county)","Beaver Slide Loop",1,0,N/A
"May 11, 2016",Louisiana,Leesville,N/A,1,0,N/A
"May 10, 2016",Michigan,Detroit,"19700 block of Oakfield Street",1,0,N/A
"May 10, 2016",Louisiana,Shreveport,"1100 block of Wilkinson Street",1,0,N/A
"May 9, 2016",California,"Bell Gardens (Cudahy)","4300 Clara St",1,0,N/A
"May 7, 2016",Iowa,"Fayette (county)",N/A,1,0,N/A
"May 6, 2016",Arizona,Phoenix,"11015 N. 11th Place",1,0,N/A
"May 1, 2016",Indiana,Indianapolis,"Gale and Vermont",1,0,N/A
"April 30, 2016",Tennessee,Huntingdon,"60 Hunter Ridge Cove",1,0,N/A
"April 30, 2016",Oregon,Medford,"208 Iowa St.",1,0,N/A
"April 26, 2016",Georgia,Dallas,"Camp Circle and Dallas Acworth Highway",1,0,N/A
"April 26, 2016",Wisconsin,Milwaukee,"U.S. 41/Highway 175",1,0,N/A
"April 24, 2016",Kansas,Salina,"1900 block of Dover",1,0,N/A
"April 23, 2016",Iowa,Maynard,N/A,1,0,N/A
"April 22, 2016",Louisiana,Natchitoches,"600 block of Sabine Alley",1,0,N/A
"April 22, 2016",Kansas,Wichita,"1800 block of West McCormick",1,0,N/A
"April 21, 2016",Missouri,"Kansas City","2600 block of Lawn Avenue",1,0,N/A
"April 20, 2016",Indiana,Indianapolis,"5200 block of Alameda Road",1,0,N/A
"April 20, 2016","North Carolina",Wilmington,"300 block of Grass Lane",1,0,N/A
"April 19, 2016",California,Sacramento,"7800 block of Sunrise Greens Drive",1,0,N/A
"April 17, 2016",Wisconsin,"Rock (county)","2100 block of Lima Center Road",1,0,N/A
"April 16, 2016",Alaska,"Sutton (Sutton-Alpine)","Jonesville Mine Road",1,0,N/A
"April 16, 2016",Pennsylvania,Philadelphia,"200 block of E. Mayfield Street",1,0,N/A
"April 15, 2016",Maryland,"Temple Hills","5000 block of Sharon Road",1,2,N/A
"April 14, 2016",Kentucky,Louisville,"900 block of W. Evelyn Avenue",1,0,N/A
"April 14, 2016",California,Victorville,"13000 block of Bennington Drive",1,0,N/A
"April 12, 2016",Missouri,"Saint Louis","8500 block of Riverview",1,0,N/A
"April 12, 2016",Texas,Waxahachie,"200 block of Colt Drive",1,0,N/A
"April 11, 2016",Wisconsin,Friendship,N/A,1,0,N/A
"April 10, 2016","North Carolina","Granite Falls","Baton Church Road",1,0,N/A
"April 9, 2016",Massachusetts,Beverly,"Ropes Street",1,0,N/A
"April 8, 2016",Alabama,Montgomery,"200 block of Southlawn Drive",1,0,N/A
"April 2, 2016","South Carolina","Rock Hill","800 block of Horseman Drive",1,0,N/A
"March 31, 2016","North Carolina","La Grange","Mimosa Lane and Maple Grove Dr",1,0,N/A
"March 30, 2016",Louisiana,"New Orleans (Algiers)","2100 block of Springbrook Lane",1,0,N/A
"March 28, 2016",Georgia,Douglas,"900 block of South Coffee Avenue",1,0,N/A
"March 28, 2016",Alabama,"Covington (county)","County Road 21",1,0,N/A
"March 27, 2016",Mississippi,Brookhaven,"Highway 550",1,0,N/A
"March 27, 2016",Vermont,"Saint Albans",N/A,1,0,N/A
"March 27, 2016",Illinois,Carbondale,"402 West Walnut Street",1,1,N/A
"March 25, 2016",Hawaii,"Mountain View","Oshiro Road",1,0,N/A
"March 24, 2016",Texas,"San Antonio","100 block of West Ansley Boulevard",1,0,N/A
"March 24, 2016",Texas,Ennis,"200  block of Arnold Street",1,0,N/A
"March 24, 2016",Missouri,Henley,"6000 block of Upton Road",1,0,N/A
"March 21, 2016",Kentucky,Sharpsburg,"95 Bethel Ridge Road",1,0,N/A
"March 20, 2016",Illinois,Chicago,"4900 block of Aster Street",1,0,N/A
"March 20, 2016",Florida,"Fort Myers","17483 Old Harmony Road",1,0,N/A
"March 20, 2016",Illinois,"Chicago (Englewood)","6700 block of S. Aberdeen St.",1,0,N/A
"March 20, 2016",Pennsylvania,"Mount Pleasant","151 South Church St",1,0,N/A
"March 19, 2016",Florida,Apopka,"1008 Sheeler Hills Drive",1,0,N/A
"March 19, 2016",Texas,Palestine,"300 block of Anderson County Road 1370",1,0,N/A
"March 19, 2016","North Carolina",Fayetteville,"400 block of Lands End Road",1,0,N/A
"March 18, 2016","New York",Copiague,"Great Neck Road",1,0,N/A
"March 18, 2016",Iowa,"Cedar Rapids","1424 Bever Ave. SE",1,0,N/A
"March 17, 2016","South Carolina",Bennettsville,"Spencer Street",1,0,N/A
"March 17, 2016",Texas,"San Antonio","4400 block of Hampstead Street",1,0,N/A
"March 16, 2016","West Virginia",Beckley,"Hager Street",1,0,N/A
"March 15, 2016",Tennessee,Chattanooga,"1206 Lewis Street",1,0,N/A
"March 14, 2016",Texas,Bridgeport,"County Road 3825",1,0,N/A
"March 14, 2016","West Virginia",Beckley,"Bethel Road",1,0,N/A
"March 14, 2016",Missouri,"Kansas City","North Flora and Northeast 80th Street",1,0,N/A
"March 12, 2016",Texas,Paris,"210 Stone Avenue",1,0,N/A
"March 12, 2016",Iowa,Oskaloosa,"1593 290th Street",1,0,N/A
"March 11, 2016",Georgia,Norcross,"4900 block of Appaloosa Trail",1,0,N/A
"March 9, 2016",Kentucky,Somerset,"1610 Oak Hill Rd",1,0,N/A
"March 7, 2016","West Virginia",Morgantown,"Church Hill Drive",1,0,N/A
"March 6, 2016",Mississippi,Laurel,"County Road 237",1,0,N/A
"March 6, 2016",California,"Studio City","3700 block of Eureka Drive",1,0,N/A
"March 5, 2016","South Dakota",Yankton,"East Side Drive",1,0,N/A
"March 4, 2016","South Carolina","Rock Hill","600 block of Cauthen Street",1,1,N/A
"March 2, 2016",Hawaii,Makawao,"80-90 block of Healani Street",1,0,N/A
"March 1, 2016",Texas,"Corpus Christi","6300 block of Hanley Drive",1,0,N/A
"March 1, 2016",Florida,Sanford,"Highlawn Avenue",1,0,N/A
"February 29, 2016",Tennessee,Apison,"4724 Gates Lane",1,0,N/A
"February 28, 2016",Washington,Concrete,"46000 block of Baker Loop Road",1,0,N/A
"February 28, 2016",Texas,"San Antonio","9500 block of Perrin-Beitel Road",1,0,N/A
"February 27, 2016",Louisiana,"Baton Rouge","7584 Prescott Drive",1,0,N/A
"February 27, 2016",Florida,"Miami Gardens","2200 block of Northwest 172nd Terrace",1,0,N/A
"February 26, 2016",Indiana,Sunman,"Van Wedding Road",1,0,N/A
"February 26, 2016",Iowa,"Evansdale (Elk Run Heights)",N/A,1,0,N/A
"February 26, 2016","South Carolina",Clearwater,"244 Park Drive",1,0,N/A
"February 23, 2016",Texas,Houston,"1300 block of Regal Street",1,0,N/A
"February 23, 2016",Utah,Altamont,"14535 W 4000 N",1,0,N/A
"February 22, 2016",Tennessee,Greeneville,"400 Y St",1,0,N/A
"February 21, 2016",Florida,"Fort Lauderdale","2300 block of Northwest Ninth Court",1,0,N/A
"February 21, 2016",Indiana,Hartsville,"200 block of Clinton Street",1,0,N/A
"February 21, 2016",Florida,Fountain,"11601 Nonawood Road",1,0,N/A
"February 21, 2016",Mississippi,Philadelphia,"Highway 16 West Pearl River Resort - Choctaw",1,0,N/A
"February 20, 2016",Utah,"Box Elder (county)","Route 30",1,0,N/A
"February 20, 2016",Ohio,Cleveland,N/A,1,0,N/A
"February 19, 2016",Louisiana,"Baton Rouge","2138 Tennessee Street",1,0,N/A
"February 18, 2016",Louisiana,"Baton Rouge","3811 Bradley Street",1,0,N/A
"February 17, 2016",Illinois,Chicago,"7800 block of South Honore",1,0,N/A
"February 16, 2016",Texas,Lubbock,"2538 71st St",1,0,N/A
"February 15, 2016",Michigan,Columbiaville,"Peters Road and Flint River Road",1,0,N/A
"February 15, 2016",Vermont,"Cuttingsville (Shrewsbury)","6718 Cold River Road",1,0,N/A
"February 15, 2016",Michigan,Columbiaville,"Peters and Flint River roads",1,0,N/A
"February 14, 2016",Michigan,"Battle Creek","23 Highway Street",1,0,N/A
"February 13, 2016",Nevada,"Las Vegas","Buffalo and Vegas Drive",1,0,N/A
"February 13, 2016",Wisconsin,Milwaukee,"3000 block of West Wisconsin Avenue",1,0,N/A
"February 13, 2016",Ohio,Cincinnati,"3262 Tulsa Court",1,0,N/A
"February 11, 2016",Maryland,"Capitol Heights (Seat Pleasant)","6700 block of James Farmer Way",1,0,N/A
"February 11, 2016",Georgia,Lawrenceville,"1600 block of Balvaird Drive",1,0,N/A
"February 11, 2016","New York",Brooklyn,"703 Miller Avenue",1,0,N/A
"February 8, 2016",Florida,Orlando,"4700 block of Spottswood Drive",1,0,N/A
"February 6, 2016",Florida,Jacksonville,"1100 block of East 15th Street",1,0,N/A
"February 6, 2016",Texas,"El Indio",N/A,1,0,N/A
"February 6, 2016",Alabama,"Birmingham (Irondale)","2000 block of Monroe Drive",1,0,N/A
"February 6, 2016",Georgia,Madison,"1580 Aqua Road",1,1,N/A
"February 6, 2016",Tennessee,Nashville,"4271 Sidco Drive",1,0,N/A
"February 5, 2016",Louisiana,Addis,"3600 block of East Nic Drive",1,0,N/A
"February 5, 2016",Arizona,Tucson,"3000 block of South La Cholla",1,0,N/A
"February 4, 2016",Iowa,Burlington,"300-block of Angular Street",1,0,N/A
"February 3, 2016",Ohio,"Cleveland (Brooklyn)","Ridge Road",1,0,N/A
"January 31, 2016",Alaska,Fairbanks,"Geraghty Avenue",1,0,N/A
"January 30, 2016",Nevada,"Las Vegas","3867 Terrazzo Avenue",1,0,N/A
