"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"August 28, 2016",Georgia,Atlanta,"900 New Town Cir SE",0,3,N/A
"August 28, 2016",Nevada,"Las Vegas","4800 block of White Aspen Ave",0,1,N/A
"August 25, 2016",Kansas,Lawrence,"500 block of Wisconsin Street",0,1,N/A
"August 18, 2016",Illinois,Harvey,"100 block of East 146th Street",0,1,N/A
"August 12, 2016",Texas,"Corpus Christi","4300 block of Leopard Street",0,1,N/A
"August 11, 2016",Kentucky,Louisville,"1200 block of Brashear Dr",0,1,N/A
"August 8, 2016","North Carolina","Roanoke Rapids","1800 block of Roanoke Avenue",0,1,N/A
"August 7, 2016",Texas,Texarkana,"300 block of Breckenridge Street",0,1,N/A
"August 3, 2016",Arkansas,Lonoke,"100 block of Highridge Drive",0,1,N/A
"August 2, 2016","South Carolina",Coward,"4312 Circle Drive",1,1,N/A
"August 1, 2016","South Carolina",Greenville,"Hillside Circle",0,1,N/A
"July 31, 2016",Pennsylvania,Philadelphia,"1300 block of E. Rittenhouse Street",0,1,N/A
"July 31, 2016",Texas,Houston,"300 block of De Haven St",1,0,N/A
"July 28, 2016",Texas,Alvin,"4000 block of East Texas 6",0,1,N/A
"July 25, 2016","New York",Dunkirk,"544 South Roberts Road",0,1,N/A
"July 24, 2016",Mississippi,Meridian,"107 71st Pl",0,1,N/A
"July 20, 2016",Texas,"Texas City",N/A,0,1,N/A
"July 17, 2016",Michigan,Detroit,"6000 block of Crane Street",0,1,N/A
"July 11, 2016",Washington,Seattle,"7060 E Marginal Way S",0,1,N/A
"July 10, 2016","North Carolina",Greenville,"503-B Battle Street",0,1,N/A
"July 8, 2016",Virginia,Norfolk,"Holt Street",0,1,N/A
"July 4, 2016",Oklahoma,Tulsa,"1875 S. Boulder Ave",0,2,N/A
"June 25, 2016",Ohio,Cleveland,"3578 W 120th Street",0,1,N/A
"June 24, 2016",Arizona,Williams,"233 North Grand Canyon Boulevard",0,1,N/A
"June 19, 2016",Arkansas,"Cotton Plant",N/A,0,1,N/A
"June 17, 2016",Arkansas,Texarkana,"6000 block of Summerwood Lane",0,1,N/A
"June 9, 2016",Tennessee,Memphis,"500 block of Jacklyn Avenue",0,1,N/A
"June 8, 2016",Georgia,Augusta,"3600 block of Old McDuffie Road",0,1,N/A
"June 7, 2016",Tennessee,Lawrenceburg,N/A,0,1,N/A
"June 7, 2016",Kansas,Wichita,"700 block of S Fountain",0,1,N/A
"June 7, 2016",Michigan,Redford,"Winston Street",0,1,N/A
"June 7, 2016",Michigan,"Redford Twp (Redford Charter Township)","15000 block of Winston",0,1,N/A
"June 7, 2016",Oregon,Glide,"Idleyld Park",0,1,N/A
"June 5, 2016",Missouri,Florissant,"4200 block of Cloverfield Trail",0,1,N/A
"May 29, 2016",Ohio,Sandusky,"219 Center Street",0,1,N/A
"May 26, 2016",Georgia,Atlanta,"500 Park Valley Dr NW",0,2,N/A
"May 24, 2016","South Carolina",Bennettsville,"Mill Street",0,1,N/A
"May 21, 2016",Colorado,Denver,"1800 block of West Mississippi Avenue",0,1,N/A
"May 17, 2016",Texas,Beaumont,"Pipkin Street",0,1,N/A
"May 14, 2016",Louisiana,"Baton Rouge","4000 block of Denham Street",0,1,N/A
"May 11, 2016","South Carolina",Columbia,"4300 block of Mellowood Dr",0,1,N/A
"May 10, 2016",Georgia,Decatur,"3841 Kensington Road",0,3,N/A
"May 8, 2016",Maryland,Baltimore,"400 block of North Bend Road",0,1,N/A
"May 8, 2016",Michigan,Detroit,"17600 block of Faust",0,1,N/A
"May 7, 2016",Tennessee,Smyrna,"4000 block of Snowbird Drive",0,1,N/A
"April 29, 2016",Georgia,Augusta,"3904  Wrightsboro Road",0,1,N/A
"April 29, 2016",Georgia,Savannah,"12000 block of Middleground Road",0,1,N/A
"April 29, 2016",Tennessee,Lebanon,"300 block of Dandelion Drive",0,1,N/A
"April 28, 2016","New Mexico","Rio Rancho","21st Street",0,1,N/A
"April 27, 2016",Nebraska,Omaha,"7441 N. 34th Street",0,1,N/A
"April 27, 2016",Michigan,Gladwin,N/A,0,1,N/A
"April 27, 2016",Arizona,Tucson,"Campbell Ave. and Bilby Road",0,1,N/A
"April 22, 2016",Texas,Arlington,"4200 block of Troy Lane",0,1,N/A
"April 20, 2016",Nevada,"Las Vegas","Spring Mountain Road and Decatur Boulevard",0,1,N/A
"April 17, 2016",California,Lodi,"400 block of North Church Street",0,1,N/A
"April 16, 2016",Missouri,"Saint Louis","5400 block of Oriole",0,1,N/A
"April 13, 2016","New Jersey",Pleasantville,"First block of South Franklin Boulevard",0,1,N/A
"April 13, 2016",Mississippi,Jackson,"1850 Chadwick Dr",0,1,N/A
"April 9, 2016",Ohio,Youngstown,"355 East Boston Avenue",0,1,N/A
"April 7, 2016",Pennsylvania,Philadelphia,"1500 block of South 32nd Street",0,1,N/A
"April 7, 2016",Michigan,Detroit,"3900 block of West Vernor Highway",0,1,N/A
"April 5, 2016",Maryland,Edgewater,N/A,0,1,N/A
"April 4, 2016","North Carolina",Rutherfordton,"Hope Drive",0,1,N/A
"April 3, 2016",Florida,"Lehigh Acres","4204 25th St SW",0,1,N/A
"April 2, 2016",Texas,Tyler,"3200 block of Chandler Hwy",0,2,N/A
"March 26, 2016",Idaho,Rigby,"330 W. First South",0,1,N/A
"March 25, 2016",Tennessee,Memphis,"3400 block of Winchester",0,1,N/A
"March 25, 2016",Texas,"San Angelo","5751 Green Hill Road",0,1,N/A
"March 24, 2016",Alabama,Birmingham,"7700 block of 2nd Avenue South",0,1,N/A
"March 21, 2016",Georgia,Lithonia,"2859 Panola Road",0,1,N/A
"March 12, 2016",Georgia,Lawrenceville,"Cannonball Court",0,1,N/A
"March 12, 2016",Florida,"Fort Mc Coy (Fort McCoy)","1501 NE 231 Avenue",0,6,N/A
"March 10, 2016",Wyoming,Cheyenne,"5000 Ogallala Place",0,1,N/A
"March 8, 2016",Ohio,Sandusky,"1500 block of Columbus Ave",0,1,N/A
"March 8, 2016",Florida,Palatka,"Florida 20 and Rowland Ave",0,1,N/A
"March 7, 2016",California,Sacramento,"7600 block of Countryfield Drive",0,1,N/A
"March 3, 2016",Kentucky,"Hickory (Viola)","Kentucky 408 East",0,1,N/A
"February 29, 2016","New Jersey",Paterson,"43 Rosa Parks Boulevard",0,1,N/A
"February 29, 2016","South Carolina",Spartanburg,"340 Rowe St.",0,1,N/A
"February 28, 2016",Virginia,Portsmouth,"4200 block of Moregate Lane",0,1,N/A
"February 28, 2016",Virginia,Portsmouth,"700 block of Lancer Drive",0,1,N/A
"February 23, 2016",Florida,Sanford,N/A,0,1,N/A
"February 20, 2016",Michigan,"Grand Rapids (Kentwood)","5745 East Grove Drive SE",0,1,N/A
"February 17, 2016",Virginia,Suffolk,"200 block of Jonathans Way",0,1,N/A
"February 14, 2016","North Carolina",Knightdale,"200 block of Colchester Drive",0,1,N/A
"February 12, 2016",Kentucky,Louisville,"500 block of West Evelyn Avenue",0,1,N/A
"February 8, 2016",Georgia,"Walton (county)",N/A,0,1,N/A
"February 7, 2016",Ohio,Dayton,"1200 block of Rosedale Drive",0,1,N/A
"February 6, 2016",Texas,Forney,"17437 Adams Trail",0,1,N/A
"February 6, 2016",Georgia,Danielsville,"Georgia Highway 174",0,1,N/A
"February 5, 2016",Texas,Temple,"5200 block of Indian Springs Drive",0,1,N/A
"February 4, 2016",Texas,"Temple (Moffatt)","5200 block of Indian Springs Road",0,1,N/A
"February 2, 2016",Missouri,"Saint Louis","3900 block of S Grand Blvd",0,1,N/A
"January 27, 2016",Maryland,Waldorf,"3300 block of Patapsco Place",0,1,N/A
"January 27, 2016",Texas,Brownsville,"900 block of Ruben Torres Boulevard",0,1,N/A
"January 26, 2016",Louisiana,"New Orleans (Algiers)","300 block of Huntlee Drive",0,1,N/A
"January 23, 2016",Indiana,"South Bend","2700 block of East Edison Road",0,1,N/A
"January 22, 2016",Nevada,"Las Vegas","3600 Las Vegas Boulevard South",0,1,N/A
"January 18, 2016",Missouri,Grandview,N/A,0,1,N/A
"January 15, 2016",Virginia,Abingdon,N/A,0,1,N/A
"January 10, 2016","New York","Orchard Park","Sandpiper Court",0,1,N/A
"January 8, 2016",Tennessee,Kingsport,"2005 Michelham Drive",0,1,N/A
"January 8, 2016",Texas,Carlsbad,"11000 block of Midland",0,1,N/A
"January 4, 2016",Tennessee,Memphis,"1400 block of Briercrest Lane",2,1,N/A
"January 4, 2016",Georgia,Lagrange,"64 North Cary Street",0,1,N/A
"January 4, 2016",Florida,"Saint Cloud","2900 block of Michigan Avenue",0,1,N/A
"January 3, 2016",Iowa,Dubuque,"942 Main Street",0,1,N/A
"January 3, 2016",Texas,Spring,"30706 Eastridge Drive",0,1,N/A
"January 1, 2016",Florida,Orlando,"800 block of South Kirkman Road",0,1,N/A
"December 30, 2015",Pennsylvania,Philadelphia,"2500 block of North Bancroft Street",0,1,N/A
"December 26, 2015",Virginia,"Newport News","400 block of West 27th Street",0,1,N/A
"December 26, 2015",Michigan,"Kent (county)","Lincoln Lake Avenue",1,1,N/A
"December 25, 2015",Oregon,Molalla,"30700 block of S Marian St",0,1,N/A
"December 24, 2015","North Carolina","Franklin (Watauga)","123 Old Chigger Trail",0,1,N/A
"December 24, 2015",Texas,"Fort Worth (Watauga)","123 Old Chigger Trail",0,1,N/A
"December 19, 2015",California,"San Diego","3800 block of Caminito Aguilar",0,1,N/A
"December 19, 2015",California,"San Diego","3884 Caminito Aguilar",0,1,N/A
"December 19, 2015",Texas,Houston,"10633 Strickland",0,1,N/A
"December 15, 2015",Missouri,Imperial,"5400 block of Lakewood Terrace",0,1,N/A
"December 14, 2015",Ohio,Toledo,"2100 block of Alvin Street",0,1,N/A
"December 12, 2015",Alaska,Anchorage,"4000 block of Wispen Circle",0,1,N/A
"December 12, 2015",Illinois,Chicago,"5900 block of South Calumet Avenue",0,1,N/A
"December 6, 2015",Louisiana,"New Orleans","7300 block of Brevard Street",0,1,N/A
"December 6, 2015",Georgia,Conyers,"Frontier Drive",0,1,N/A
"December 5, 2015",Georgia,Atlanta,"2051 Flat Shoals Road SE",0,1,N/A
"December 5, 2015",Ohio,Dayton,"600 block of Hulbert Avenue",0,1,N/A
"December 5, 2015",California,Stockton,N/A,0,1,N/A
"December 3, 2015",Ohio,Columbus,"700 block of Kelton Avenue",0,1,N/A
"December 2, 2015",Ohio,Columbus,N/A,0,1,N/A
"November 30, 2015",Tennessee,Nashville,"84 Whitsett Road",0,1,N/A
"November 29, 2015",Washington,Everett,"12400 block of Admiralty Way",0,1,N/A
"November 26, 2015",Ohio,Baltic,"102 Baltic Haus Drive",0,1,N/A
"November 24, 2015","North Carolina",Raleigh,"4204 Ferriday Court",0,1,N/A
"November 19, 2015",Texas,"Lubbock (county)",N/A,0,1,N/A
"November 15, 2015",Oklahoma,Jay,"E 310 Rd and S 685 Rd",0,1,N/A
"November 12, 2015",Illinois,Chicago,"9000 block of South Bishop",0,1,N/A
"November 6, 2015",Michigan,Troy,"2105 South Blvd W",0,1,N/A
"October 30, 2015",Arizona,Phoenix,"18th Street and Baseline Road",0,1,N/A
"October 29, 2015",Florida,"Fort Myers","3600 block of Seminole Avenue",0,1,N/A
"October 28, 2015",Ohio,Cleveland,"6600 block of Bliss Avenue",0,1,N/A
"October 28, 2015",California,"San Jose","1900 block of Almaden Road",0,2,N/A
"October 25, 2015",Florida,Orlando,"4614 Alrix Drive",0,2,N/A
"October 24, 2015",Pennsylvania,Erie,"2057 Charleston Ave",0,1,N/A
"October 24, 2015",Arkansas,"Forrest City",N/A,0,1,N/A
"October 24, 2015",Texas,Mission,"4600 block of Sorita Street",0,1,N/A
"October 23, 2015",Texas,"San Antonio","Canterbury Drive",0,1,N/A
"October 23, 2015",Florida,Bartow,"Hunt Road",0,1,N/A
"October 19, 2015",Florida,"Lehigh Acres","South Alabama Road",0,1,N/A
"October 19, 2015",Georgia,Rhine,"Oak Grove Church Road",0,1,N/A
"October 17, 2015",Georgia,Dallas,"400 block of Fairview Drive",1,1,N/A
"October 16, 2015","West Virginia","Cedar Grove","200 block of William Street",0,1,N/A
"October 11, 2015","South Carolina","Rock Hill","1100 block of Stanley Drive",0,1,N/A
"October 10, 2015",Alabama,Tuscaloosa,"13000 block of North Rosser Road",0,1,N/A
"September 29, 2015",Illinois,Chicago,"7000 block of South Harper Avenue",0,1,N/A
"September 28, 2015",Pennsylvania,Philadelphia,"5000 block of Boudinot Street",0,3,N/A
"September 24, 2015",Michigan,"Battle Creek","120 block of Greentree Boulevard",0,1,N/A
"September 24, 2015",Oregon,Dallas,"2000 block of Mistletoe Road",0,1,N/A
"September 22, 2015","New York","Lake Placid","The Commons Way",0,1,N/A
"September 20, 2015",Utah,Ogden,"100 North block of Pingree Ave",0,1,N/A
"September 18, 2015",Indiana,Muncie,"700 block of South Elm Street",0,1,N/A
"September 13, 2015",Missouri,"Kansas City","9100 block of Oak Street",0,1,N/A
"September 8, 2015",Arizona,"Casa Grande",N/A,0,1,N/A
"September 4, 2015",Wisconsin,Milwaukee,"4200 block of West Lisbon",0,1,N/A
"September 3, 2015",Mississippi,"Rankin (county)","Perez Cove Road",0,1,N/A
"August 30, 2015",Delaware,"Ocean View","37000 block of Muddy Neck Road",0,1,N/A
"August 30, 2015",Delaware,"Ocean View (Oceanview)","37000 block of Muddy Neck Road",0,1,N/A
"August 30, 2015",Vermont,"West Rutland (Ira)","US 4",0,1,N/A
"August 25, 2015",Georgia,Augusta,"310 Kentucky Avenue",0,1,N/A
"August 24, 2015",Ohio,"Cincinnati (North College Hill)","1900 block of Goodman Avenue",0,1,N/A
"August 21, 2015",Indiana,Indianapolis,"3500 block of North Temple Avenue",0,1,N/A
"August 21, 2015",Texas,"New Braunfels","Shadow Circle",0,1,N/A
"August 20, 2015",Georgia,Savannah,"401 Carolan Street",0,1,N/A
"August 19, 2015",Georgia,Columbus,"1000 Wynnton Rd",0,1,N/A
"August 16, 2015",Georgia,Douglas,"Cutter Road",1,0,N/A
"August 12, 2015",Pennsylvania,Philadelphia,"1100 block of East Chelten Avenue",0,1,N/A
"August 11, 2015",Ohio,Columbus,"400 block of Glenwood Ave",0,1,N/A
"August 10, 2015",Florida,Lakeland,N/A,0,1,N/A
"August 9, 2015",Delaware,Lincoln,"21000 block of W. Mayhew Dr.",0,2,N/A
"August 5, 2015",Pennsylvania,"Ford City","1123 Fourth Avenue",0,1,N/A
"August 4, 2015",Florida,Miami,"112 NE 71st Street",0,1,N/A
"July 31, 2015",Tennessee,Nashville,"Hampton Street",0,1,N/A
"July 31, 2015",Iowa,"Des Moines","2300 block of East 11th Street",0,1,N/A
"July 27, 2015",Missouri,"Saint Louis","3700 block of Wisconsin",0,2,N/A
"July 26, 2015",Missouri,Caruthersville,N/A,0,1,N/A
"July 25, 2015",Virginia,Beaverdam,"20000 block of Beaverdam Road",0,1,N/A
"July 25, 2015",Louisiana,"New Orleans","3100 block of General Meyer Avenue",0,1,N/A
"July 24, 2015",Texas,Galveston,"2200 block of 37th Street",0,1,N/A
"July 24, 2015",Arkansas,"Pine Bluff","500 block of East 28th Street",0,1,N/A
"July 23, 2015",Oklahoma,Choctaw,"11100 block of E Draper Ave",0,1,N/A
"July 21, 2015",Alabama,Mobile,"Border Circle North",0,1,N/A
"July 21, 2015",Missouri,"Saint Louis","Walton Avenue",0,1,N/A
"July 19, 2015",Michigan,Detroit,"16300 block of West Chicago",0,1,N/A
"July 18, 2015",Missouri,Columbia,"6200 block of Eric Lane",0,1,N/A
"July 17, 2015",Michigan,Saginaw,"359 Vestry Dr",0,2,N/A
"July 14, 2015","South Carolina",Conway,"Second Avenue",0,1,N/A
"July 14, 2015",Mississippi,Guntown,"County Road 397",0,1,N/A
"July 13, 2015",Oklahoma,Hodgen,"Cedar Lake Road",0,1,N/A
"July 13, 2015",Arkansas,"LeFlore (county)",N/A,0,1,N/A
"July 10, 2015",Kansas,Lawrence,"6200 block of West 22nd Court",0,1,N/A
"July 10, 2015",Florida,"West Palm Beach","Australian Avenue",0,1,N/A
"July 9, 2015",Colorado,Aurora,"1000 block of North Vaughn Street",0,1,N/A
"July 4, 2015",Iowa,"Council Bluffs","26th Street and Avenue J",0,1,N/A
"July 4, 2015",Tennessee,Nashville,"First Avenue and Korean Veterans Boulevard",0,1,N/A
"July 4, 2015",Ohio,Cleveland,"Willowdale Avenue",0,2,N/A
"July 1, 2015",Louisiana,Shreveport,"3600 block of Colquitt Road",0,1,N/A
"July 1, 2015",Florida,"Plant City","5721 Turkey Tree Lane",0,1,N/A
"June 30, 2015",Wyoming,Cheyenne,"1000 block of Bade Road",0,1,N/A
"June 28, 2015",Kentucky,Cadiz,"5589 Caledonia Road",0,1,N/A
"June 21, 2015",Georgia,Lagrange,"400 block of Revis Street",0,1,N/A
"June 19, 2015",Minnesota,Felton,N/A,0,1,N/A
"June 19, 2015",Ohio,"Columbus (Whitehall)","Chandler Drive",0,1,N/A
"June 15, 2015",Georgia,Lithonia,"2600 block of Embarcadero Drive",0,1,N/A
"June 15, 2015",Pennsylvania,York,"1400 block of Devers Road",0,1,N/A
"June 14, 2015",Maryland,Baltimore,"200 block of North Mount Street",0,1,N/A
"June 11, 2015",Indiana,Indianapolis,"2400 block of Arbor Lake Lane",0,1,N/A
"June 10, 2015",Wisconsin,Hatley,"Esker Road",0,1,N/A
"June 9, 2015",Indiana,Jeffersonville,"Middle Road",0,1,N/A
"June 5, 2015",Texas,Dallas,"11500 Ferguson Road",0,1,N/A
"May 31, 2015",Ohio,Campbell,"Penhale Avenue",0,1,N/A
"May 30, 2015","South Carolina","Myrtle Beach","Carnation Circle",0,1,N/A
"May 19, 2015",Utah,Snowville,"UT 30",0,1,N/A
"May 19, 2015",Georgia,Atlanta,"1900 block of Rollingwood Drive",0,1,N/A
"May 17, 2015",Florida,"Saint Augustine (St Augustine)","3800 block of Osprey Circle",0,1,N/A
"May 17, 2015","North Carolina",Stokes,"Highway 30",0,1,N/A
"May 15, 2015",Louisiana,"Baton Rouge","Rose Garden Drive",0,1,N/A
"May 13, 2015",Oklahoma,"Pottawatomie County",N/A,0,1,N/A
"May 11, 2015",Michigan,"Ann Arbor","3000 block of Valencia Circle",0,1,N/A
"May 10, 2015",Ohio,Trotwood,"4000 block of Mayview Drive",0,1,N/A
"May 8, 2015",Indiana,Gary,"1000 block of Tyler Street",0,1,N/A
"May 6, 2015",Florida,Jacksonville,"5200 block of Redrac Street",0,1,N/A
"May 4, 2015",Michigan,"Clinton Township","34160 Little Mack Ave",0,1,N/A
"May 3, 2015",Iowa,"Iowa City","836 Hudson Ave",0,1,N/A
"May 2, 2015",Alabama,Tarrant,"700 block of Bell Avenue",0,1,N/A
"May 2, 2015",California,"Marysville (Linda)","1900 block of Fernwood Drive",0,2,N/A
"May 2, 2015",Pennsylvania,Hulmeville,"Bellevue Ave",0,1,N/A
"May 2, 2015",Missouri,Senath,"Highway C",0,1,N/A
"May 1, 2015",Alabama,"Phenix City","1200 block of Knowles Rd",0,1,N/A
"April 30, 2015",Arizona,Peoria,"8200 block of West Varney",0,1,N/A
"April 23, 2015",Vermont,Underhill,"Downs Road",0,1,N/A
"April 23, 2015",Michigan,Flint,N/A,0,1,N/A
"April 22, 2015",Illinois,Chicago,"5900 block of South Peoria",0,1,N/A
"April 20, 2015",Alabama,Leeds,"Davis Mountain Road",0,1,N/A
"April 17, 2015",Michigan,Lansing,"5600 block of South Martin Luther King Jr. Boulevard",0,1,N/A
"April 14, 2015",Idaho,Blackfoot,"1600 block of South 2600 West",0,1,N/A
"April 13, 2015",Arizona,Buckeye,"311th Avenue",0,1,N/A
"April 7, 2015",Florida,Zephyrhills,"8544 Old Lakeland Highway",0,1,N/A
"April 7, 2015",Illinois,Chicago,"3700 block of West 13th Street",0,1,N/A
"April 7, 2015",Florida,"Dade City","8500 block of U.S. 98",0,1,N/A
"April 5, 2015",Pennsylvania,Lancaster,"600 block of East Madison Street",0,1,N/A
"April 3, 2015","North Carolina",Raleigh,"5200 block of Evergreen Forest Way",0,1,N/A
"April 3, 2015",Georgia,Hephzibah,"4900 block of Horseshoe Circle",0,1,N/A
"April 2, 2015",Florida,Debary,"Plumosa Road",0,1,N/A
"April 1, 2015",Alabama,"Center Point","1600 block of 1st Street N.W",0,2,N/A
"March 30, 2015",Georgia,Winder,"881 Highway 82",0,1,N/A
"March 29, 2015","North Carolina","Iredell County","Peterborough Drive",0,1,N/A
"March 26, 2015",Pennsylvania,Montoursville,"200 block of Broad Street",0,1,N/A
"March 23, 2015",Kentucky,"Highland Heights","100 block of Bon Jan Lane",0,1,N/A
"March 21, 2015",Pennsylvania,Philadelphia,"6000 block of Charles Street",0,1,N/A
"March 20, 2015","New York",Brooklyn,"71st Street",0,1,N/A
"March 19, 2015",Georgia,Chatsworth,"419 Fullers Chapel Road",0,1,N/A
"March 18, 2015",Missouri,"Phelps County",N/A,0,2,N/A
"March 10, 2015",Georgia,Macon,"Grand Avenue",0,1,N/A
"March 9, 2015",Utah,"Green River","East Teton Boulevard",0,1,N/A
"March 8, 2015",Kentucky,Campbellsville,"400 block of Lowell Avenue",0,1,N/A
"March 8, 2015",Connecticut,Monroe,"76 Partridge Drive",0,1,N/A
"March 7, 2015",Wisconsin,Oshkosh,"Westhaven Drive",0,1,N/A
"March 7, 2015",Missouri,"Texas County",N/A,0,1,N/A
"March 2, 2015",Texas,Houston,"16800 block of Faring Road",0,1,N/A
"February 27, 2015",Nevada,"Las Vegas","3400 block of Algiers Drive",0,1,N/A
"February 22, 2015",Mississippi,Laurel,"37 Johnson Circle",0,1,N/A
"February 21, 2015",Alaska,Wasilla,"4900 E Palmer Wasilla Hwy",0,1,N/A
"February 21, 2015",Ohio,Toledo,"533 block of Prouty Avenue",0,1,N/A
"February 21, 2015",Missouri,Florissant,"1100 block of Paddock Drive",0,1,N/A
"February 15, 2015",Alabama,Gaylesville,"County Road 865",1,2,N/A
"February 13, 2015",Kansas,"Maple City",N/A,0,1,N/A
"February 13, 2015",California,Fresno,"Bullard and Cornelia Avenue",0,1,N/A
"February 11, 2015",Florida,"Orange County",N/A,0,1,N/A
"February 7, 2015",Oregon,Gresham,"1100 block of NW 15th Street",0,1,N/A
"February 2, 2015",Florida,Davie,"4800 block of Southwest 59th Street",0,1,N/A
"January 31, 2015",Indiana,Hamlet,N/A,0,1,N/A
"January 31, 2015",Alabama,Jasper,"24th Street West",0,2,N/A
"January 31, 2015","New Mexico",Albuquerque,"2100 block of Menaul NE",0,2,N/A
"January 30, 2015",Louisiana,"New Roads","Carver Street",0,1,N/A
"January 26, 2015",Wisconsin,Milwaukee,"4200 block of W. Spaulding Place",0,1,N/A
"January 25, 2015",Nevada,"Las Vegas","9100 block of Sparklewood Court",0,1,N/A
"January 18, 2015",Kansas,Delia,"North of 118th and B Road",0,1,N/A
"January 17, 2015",Texas,Colleyville,"Douglas Avenue",0,1,N/A
"January 16, 2015","New Mexico","Flora Vista","County Road 3451",0,1,N/A
"January 11, 2015",Virginia,Chesterfield,"7500 block of Bensley Park Boulevard",0,1,N/A
"January 8, 2015","North Carolina",Lexington,"874 Wafford Road",0,1,N/A
"January 7, 2015",Missouri,"Kansas City","3800 block of Chestnut Avenue",0,1,N/A
"January 6, 2015",Missouri,Pacific,"18325 Rathbun Hills Road",0,1,N/A
"January 2, 2015",Ohio,Columbus,"2700 block of Vantage Point Drive",0,1,N/A
"December 30, 2014",Alabama,Arab,"Cranford Road",0,1,N/A
