"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"October 2, 2016",Pennsylvania,Indiana,"Airport Road",0,1,N/A
"October 1, 2016","North Carolina",Eden,"365 E. Harris Place",0,1,N/A
"October 1, 2016",Texas,"Wichita Falls","1300 7th St",0,3,N/A
"October 1, 2016",Ohio,"Dayton (Huber Heights)","Shore Drive",0,1,N/A
"October 1, 2016",Ohio,Lima,"4251 Reservoir Road",0,1,N/A
"October 1, 2016",Idaho,"Soda Springs",N/A,0,1,N/A
"September 30, 2016",Pennsylvania,Lancaster,"700 block of East Fulton Street",0,1,N/A
"September 29, 2016","South Carolina",Greenville,"1040-A Woodruff Rd",0,2,N/A
"September 29, 2016",Tennessee,Dandridge,"2341 Lower Rhinehart Road",0,1,N/A
"September 29, 2016",Missouri,"Saint Joseph","3400 block of South 16th Street",0,1,N/A
"September 28, 2016",Nevada,"Las Vegas",N/A,0,1,N/A
"September 28, 2016",Texas,"San Antonio","Corinne Drive",0,1,N/A
"September 28, 2016",Tennessee,Nashville,"7000 block of Riverbend Road",0,1,N/A
"September 28, 2016",Oklahoma,Tulsa,"1000 block of N. Winston",0,1,N/A
"September 28, 2016","South Carolina","Richland (county)","1212 Metze Road",0,2,N/A
"September 28, 2016",Virginia,Richmond,"201 W. Marshall Street",0,1,N/A
"September 28, 2016","West Virginia",Belington,N/A,0,1,N/A
"September 27, 2016",Indiana,"Etna Green","9900-block of West C.R. 575 North",0,1,N/A
"September 26, 2016",California,"Lemon Grove",N/A,0,1,N/A
"September 26, 2016",Iowa,Newton,N/A,0,1,N/A
"September 26, 2016",Washington,Chehalis,"1400 block of Northwest Louisiana Avenue",0,1,N/A
"September 26, 2016",Kentucky,Lexington,"3500 block of Gunbow Court",0,1,N/A
"September 26, 2016",Georgia,Norcross,"1400 block of Wingfoot Way",0,1,N/A
"September 25, 2016",Oklahoma,Miami,N/A,0,1,N/A
"September 25, 2016",Mississippi,Mccomb,"Highway 98 East",0,1,N/A
"September 25, 2016",Illinois,Chicago,"8000 block of South Yates Avenue",0,1,N/A
"September 25, 2016",Louisiana,Harvey,"Destrehan Avenue and River Road",0,1,N/A
"September 25, 2016",Tennessee,"Nashville (Donelson)","209 Blue Hills Drive",0,1,N/A
"September 24, 2016",Utah,Sandy,"9575 S State St",0,2,N/A
"September 24, 2016",Kansas,Topeka,"6200 block of SW 6th Avenue",0,1,N/A
"September 24, 2016",Tennessee,Memphis,"3300 block of Henry Avenue",0,1,N/A
"September 24, 2016",Nebraska,Omaha,"16th and Castelar Street",0,1,N/A
"September 23, 2016",Indiana,"South Bend","2700 block of South Michigan Street",0,1,N/A
"September 23, 2016",Colorado,Berthoud,"1000 block of 7th Street Court",0,0,N/A
"September 22, 2016",Florida,Titusville,"400 block of Darden Avenue",0,1,N/A
"September 21, 2016",Kentucky,Lexington,"1300 block of Dix Drive",0,1,N/A
"September 21, 2016",Kentucky,Louisville,"3900 block of Shelbyville Road",0,1,N/A
"September 21, 2016",Illinois,"Chicago (Englewood)","5500 block of South Bishop Street",0,1,N/A
"September 21, 2016",Wisconsin,Milwaukee,"2700 block of N. 20th Street",0,1,N/A
"September 20, 2016","North Carolina",Wilmington,"15th and Castle Streets",0,1,N/A
"September 20, 2016",Nebraska,Omaha,N/A,0,1,N/A
"September 20, 2016",Ohio,Cleveland,"Ansel Road and Edmunds Avenue",0,1,N/A
"September 20, 2016",Massachusetts,Lawrence,"South Boylston Street",0,1,N/A
"September 20, 2016",Indiana,"New Castle",N/A,0,1,N/A
"September 19, 2016",Nebraska,Bennington,"North 156th and Pawnee Road",0,1,N/A
"September 19, 2016",Indiana,Indianapolis,"6300 block of West Thompson Road",0,1,N/A
"September 19, 2016",Pennsylvania,Washington,"200 block of North Avenue",0,1,N/A
"September 18, 2016",Massachusetts,"South Hadley","55 Alvord Street",0,1,N/A
"September 18, 2016",Texas,"College Station","401 Anderson Street",1,1,N/A
"September 18, 2016",Washington,Bellingham,"500 block of Mulberry Road",0,1,N/A
"September 18, 2016",Texas,Pasadena,"5690 Fairmont Pkwy",0,1,N/A
"September 17, 2016","New York","Rochester (Greece)","Hill Drive",0,1,N/A
"September 17, 2016",Utah,Draper,"338 W. Inauguration Rd.",0,1,N/A
"September 16, 2016",Texas,"Harris (county)",N/A,0,1,N/A
"September 16, 2016",Georgia,"Morgan (county)","Hawkins Avenue",0,1,N/A
"September 15, 2016",Tennessee,Greeneville,"335 Wild Rye Lane",0,1,N/A
"September 15, 2016",Maryland,Hagerstown,N/A,0,1,N/A
"September 15, 2016",Florida,"Miami (Kendall)","12325 Southwest 151st Street",0,1,N/A
"September 15, 2016",Georgia,Springfield,"E. Fourth Street",0,1,N/A
"September 15, 2016",Wisconsin,Milwaukee,"7878 N 60th Street",0,1,N/A
"September 15, 2016",California,Fresno,"2500 block of Fairmont",0,1,N/A
"September 15, 2016",Utah,"Salt Lake City","2100 South and 200 East",0,1,N/A
"September 14, 2016",Missouri,"Saint Louis","6402 Plymouth Avenue",0,1,N/A
"September 13, 2016",Louisiana,"Gretna (Terrytown)","2148 Esplanade Place",0,1,N/A
"September 13, 2016",Georgia,Jackson,N/A,0,2,N/A
"September 13, 2016",Louisiana,"La Place (Laplace)","100 block of Oak Arbor Place",1,0,N/A
"September 13, 2016",Illinois,Chicago,"1000 block of West Belmont Avenue",0,1,N/A
"September 12, 2016",Texas,"Fort Worth","1200 block of Susan Avenue",0,1,N/A
"September 12, 2016",Tennessee,Heiskell,"I 75 and E. Raccoon Valley Rd",0,1,N/A
"September 12, 2016",Nebraska,Lincoln,"U.S. 77 and Davey Road",0,1,N/A
"September 11, 2016",Georgia,Decatur,"3569 Larkspur Terrace",0,1,N/A
"September 11, 2016",Tennessee,"Roan Mountain","203 Tower Road",0,1,N/A
"September 11, 2016",Georgia,"Troup (county)","Old School Road",0,0,N/A
"September 10, 2016",Missouri,"Saint Louis","2800 block of Stoddard Street",0,1,N/A
"September 10, 2016","North Carolina","Wake Forest","942 Durham Road",0,1,N/A
"September 9, 2016",Tennessee,Clarksville,"Lincoln Drive",0,1,N/A
"September 9, 2016",Florida,"Saint Petersburg (St Petersburg)","Freemont Terrace and 29th Street",0,1,N/A
"September 9, 2016",Louisiana,"New Orleans","1400 block of Annunciation Street",0,1,N/A
"September 9, 2016",Georgia,Rincon,"Blue Jay Road",0,1,N/A
"September 8, 2016",Tennessee,"Hamilton (county)","Holder Drive",0,1,N/A
"September 8, 2016",Texas,Alpine,"704 West Sul Ross Avenue",1,2,N/A
"September 8, 2016",Tennessee,Nashville,"Wildgrove Court",0,1,N/A
"September 8, 2016",Illinois,Chicago,"6500 block of South Maplewood Avenue",0,1,N/A
"September 8, 2016",Illinois,Evanston,"1043 Dodge Avenue",0,1,N/A
"September 7, 2016",Florida,"Saint Augustine","1955 A1A S",0,2,N/A
"September 7, 2016",Wisconsin,Nokomis,N/A,0,2,N/A
"September 6, 2016",Massachusetts,Lawrence,"11 South Boylston Street",0,1,N/A
"September 6, 2016",Texas,Terrell,"200 Bowser Cir",0,1,N/A
"September 6, 2016",Arizona,"Golden Valley",N/A,0,1,N/A
"September 6, 2016",Mississippi,Tupelo,"County Roads 1680 and 3571",0,2,N/A
"September 6, 2016",Arkansas,"Forrest City",N/A,0,2,N/A
"September 6, 2016",Tennessee,Louisville,"161 Manor Way",0,1,N/A
"September 5, 2016",Georgia,"Mcdonough (McDonough)","696 Hennepin Terrace",0,1,N/A
"September 5, 2016",Kentucky,Lexington,"Augusta Drive",0,1,N/A
"September 5, 2016",Nebraska,Schuyler,N/A,0,1,N/A
"September 5, 2016",Utah,Logan,"454 N 400 E",0,1,N/A
"September 4, 2016",California,"Morongo Valley",N/A,0,1,N/A
"September 4, 2016",Texas,"Fort Worth","9317 South Fwy",0,1,N/A
"September 3, 2016",Missouri,"Kansas City (Raytown)","5900 block of Raytown Road",0,1,N/A
"September 3, 2016","New York","Blossvale (Vienna)",N/A,0,1,N/A
"September 3, 2016",Ohio,Curtice,N/A,0,1,N/A
"September 3, 2016",Alabama,Selma,N/A,0,2,N/A
"September 3, 2016",Idaho,Dubois,N/A,0,1,N/A
"September 2, 2016",California,Fresno,"East Ventura Avenue and South Hazlewood Boulevard",0,1,N/A
"September 2, 2016",Florida,Pensacola,"700 Truman Avenue",0,1,N/A
"September 1, 2016","South Carolina","Hilton Head Island","Fishermans Bend Court",0,1,N/A
"September 1, 2016","South Carolina",Columbia,"228 Meredith Square",1,2,N/A
"September 1, 2016",Indiana,"Bartholomew (county)",N/A,0,1,N/A
"August 31, 2016",Oregon,Corvallis,"1600 block of Southeast Crystal Lake Drive",0,0,N/A
"August 31, 2016","New Hampshire",Lebanon,"20 Spencer Street",0,1,N/A
"August 31, 2016",Massachusetts,Abington,"159 Linwood Street",0,1,N/A
"August 31, 2016",Florida,"Boynton Beach","600 block of Northeast 2nd Street",0,1,N/A
"August 31, 2016",Texas,Childress,"U.S. Highway 287",0,1,N/A
"August 31, 2016",Michigan,Eastpointe,"21030 Gratiot Ave",0,1,N/A
"August 31, 2016",Ohio,Solon,"28560 Miles Road",0,1,N/A
"August 31, 2016",Arizona,Phoenix,"4013 W Yucca St",0,1,N/A
"August 31, 2016","North Carolina",Denton,"Hilltop Lane",0,1,N/A
"August 31, 2016",Ohio,"New Carlisle","103 S. Church St.",0,1,N/A
"August 30, 2016",Kentucky,Henderson,"Holiday Court",0,1,N/A
"August 30, 2016","New York",Ilion,"225 Ostego Street",1,1,N/A
"August 30, 2016",Nevada,"Las Vegas","5111 Boulder Hwy",0,1,N/A
"August 30, 2016",Michigan,Westland,"2600 block of Christine",0,1,N/A
"August 30, 2016",Illinois,"Chicago (Englewood)","600 block of West 61st Place",0,1,N/A
"August 30, 2016",Michigan,Southfield,"20000 block of Lahser Road",0,1,N/A
"August 30, 2016",Kentucky,Lexington,"175 North Locust Hill Dr",0,1,N/A
"August 30, 2016",Tennessee,Nashville,"644 Glastonbury Rd",0,1,N/A
"August 30, 2016",Iowa,"Carter Lake","North 11th St and Ave O",0,1,N/A
"August 29, 2016",Delaware,Wilmington,"500 block of W Sixth St",0,1,N/A
"August 29, 2016",Pennsylvania,Philadelphia,"2100 block of South Etting Terr",0,2,N/A
